SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL Total (IP & OP) PPO ,BCBSAL CHS EE PPO,Aetna PPO ,UHC PPO ,Cigna PPO,COMM VIVA Health PPO ,COMM Multiplan PPO ,COMM Humana PPO,Humana MCR ,UHC MCR ,BCBSAL MCR ,Cigna Healthspring MCR ,VIVA Health MCR,Aetna/Coventry MCR 
1218837,ISOSORB MONO 10MG TB,,3.5,2/6/2022,0.735,1.225,17.85,1.5645,0.217,0.1925,1.5645,0.574,1.057,0.931,0.3675,0.3185,0.1785,0.203,0.1995,17.85,0.1855,0.2065
1221109,D5W/0.45%NACL 1000ML,,379.5,2/6/2022,79.695,132.825,1935.45,169.6365,23.529,20.8725,169.6365,62.238,114.609,100.947,39.8475,34.5345,19.3545,22.011,21.6315,1935.45,20.1135,22.3905
1217426,HYDROCOR 2.5%OIN 30G,,25,2/6/2022,5.25,8.75,127.5,11.175,1.55,1.375,11.175,4.1,7.55,6.65,2.625,2.275,1.275,1.45,1.425,127.5,1.325,1.475
1110822,AD PROCEDURE OR LV 2,SURG,1688.19,2/6/2022,354.5199,590.8665,8609.769,754.62093,104.66778,92.85045,754.62093,276.86316,509.83338,449.05854,177.25995,153.62529,86.09769,97.91502,96.22683,8609.769,89.47407,99.60321
1321052,TISSUE CULTURE TUMOR,88239,1378.68,2/6/2022,289.5228,482.538,7031.268,616.26996,85.47816,75.8274,616.26996,226.10352,416.36136,366.72888,144.7614,125.45988,70.31268,79.96344,78.58476,7031.268,73.07004,81.34212
1321092,PATH CONSULT-INTRADD,88332,1449.81,2/6/2022,304.4601,507.4335,7394.031,648.06507,89.88822,79.73955,648.06507,237.76884,437.84262,385.64946,152.23005,131.93271,73.94031,84.08898,82.63917,7394.031,76.83993,85.53879
390004,S-INS TU CVC WOPU U5,36557,4853.33,2/6/2022,1019.1993,1698.6655,24751.983,2169.43851,300.90646,266.93315,2169.43851,795.94612,1465.70566,1290.98578,509.59965,441.65303,247.51983,281.49314,276.63981,24751.983,257.22649,286.34647
1670783,LE-KNEE 3VWS BI DR,73562,3823.26,2/6/2022,802.8846,1338.141,19498.626,1708.99722,237.04212,210.2793,1708.99722,627.01464,1154.62452,1016.98716,401.4423,347.91666,194.98626,221.74908,217.92582,19498.626,202.63278,225.57234
1691096,IR-VENOGRAM RENAL BI,75833,10344.15,2/6/2022,2172.2715,3620.4525,52755.165,4623.83505,641.3373,568.92825,4623.83505,1696.4406,3123.9333,2751.5439,1086.13575,941.31765,527.55165,599.9607,589.61655,52755.165,548.23995,610.30485
1212951,TALC IN AEROPWD 30GM,,834,2/6/2022,175.14,291.9,4253.4,372.798,51.708,45.87,372.798,136.776,251.868,221.844,87.57,75.894,42.534,48.372,47.538,4253.4,44.202,49.206
1670359,CT-ABDOMEN WO,74150,5956.17,2/6/2022,1250.7957,2084.6595,30376.467,2662.40799,369.28254,327.58935,2662.40799,976.81188,1798.76334,1584.34122,625.39785,542.01147,303.76467,345.45786,339.50169,30376.467,315.67701,351.41403
1612227,FL-LONG GI TUBE PLC,74340,2013.99,2/6/2022,422.9379,704.8965,10271.349,900.25353,124.86738,110.76945,900.25353,330.29436,608.22498,535.72134,211.46895,183.27309,102.71349,116.81142,114.79743,10271.349,106.74147,118.82541
2811122,US-ECHO DOPP COMP AD,93320,2327.3,2/6/2022,488.733,814.555,11869.23,1040.3031,144.2926,128.0015,1040.3031,381.6772,702.8446,619.0618,244.3665,211.7843,118.6923,134.9834,132.6561,11869.23,123.3469,137.3107
1020034,EEG ASLEEP,95822,5738.97,2/6/2022,1205.1837,2008.6395,29268.747,2565.31959,355.81614,315.64335,2565.31959,941.19108,1733.16894,1526.56602,602.59185,522.24627,292.68747,332.86026,327.12129,29268.747,304.16541,338.59923
282855,OB TRIAGE LVL 5 EP,G0463,2740.52,2/6/2022,575.5092,959.182,13976.652,1225.01244,169.91224,150.7286,1225.01244,449.44528,827.63704,728.97832,287.7546,249.38732,139.76652,158.95016,156.20964,13976.652,145.24756,161.69068
1410005,OTH STER SUPP LVL 5,,429.19,2/6/2022,90.1299,150.2165,2188.869,191.84793,26.60978,23.60545,191.84793,70.38716,129.61538,114.16454,45.06495,39.05629,21.88869,24.89302,24.46383,2188.869,22.74707,25.32221
1414826,PORT 2,C1788,1252.16,2/6/2022,262.9536,438.256,6386.016,559.71552,77.63392,68.8688,559.71552,205.35424,378.15232,333.07456,131.4768,113.94656,63.86016,72.62528,71.37312,6386.016,66.36448,73.87744
1610081,LE-FEMUR 1V DR,73551,199.28,2/6/2022,41.8488,69.748,1016.328,89.07816,12.35536,10.9604,89.07816,32.68192,60.18256,53.00848,20.9244,18.13448,10.16328,11.55824,11.35896,1016.328,10.56184,11.75752
1615007,FL-ESOPHAGUS DOUBLE,74221,463.72,2/6/2022,97.3812,162.302,2364.972,207.28284,28.75064,25.5046,207.28284,76.05008,140.04344,123.34952,48.6906,42.19852,23.64972,26.89576,26.43204,2364.972,24.57716,27.35948
1217682,FENOLDOPAM 10MG/ML,,848.5,2/6/2022,178.185,296.975,4327.35,379.2795,52.607,46.6675,379.2795,139.154,256.247,225.701,89.0925,77.2135,43.2735,49.213,48.3645,4327.35,44.9705,50.0615
1825057,ORTH TRN INI15MI PTA,97760,307.34,2/6/2022,64.5414,107.569,1567.434,137.38098,19.05508,16.9037,137.38098,50.40376,92.81668,81.75244,32.2707,27.96794,15.67434,17.82572,17.51838,1567.434,16.28902,18.13306
1314573,BETA-2 GLYCOPROT AB,86146,211.23,2/6/2022,44.3583,73.9305,1077.273,94.41981,13.09626,11.61765,94.41981,34.64172,63.79146,56.18718,22.17915,19.22193,10.77273,12.25134,12.04011,1077.273,11.19519,12.46257
2811189,"I123 CAP,DX /100UCI",A9516,748.25,2/6/2022,157.1325,261.8875,3816.075,334.46775,46.3915,41.15375,334.46775,122.713,225.9715,199.0345,78.56625,68.09075,38.16075,43.3985,42.65025,3816.075,39.65725,44.14675
1414954,STNT COAT/COV W/DEL4,C1874,28517.17,2/6/2022,5988.6057,9981.0095,145437.567,12747.17499,1768.06454,1568.44435,12747.17499,4676.81588,8612.18534,7585.56722,2994.30285,2595.06247,1454.37567,1653.99586,1625.47869,145437.567,1511.41001,1682.51303
1630075,CT-BX NDL LUNG MEDIA,SURG,12015.5,2/6/2022,2523.255,4205.425,61279.05,5370.9285,744.961,660.8525,5370.9285,1970.542,3628.681,3196.123,1261.6275,1093.4105,612.7905,696.899,684.8835,61279.05,636.8215,708.9145
1670350,MR-LOWER EXTR WWO,73720,16394.8,2/6/2022,3442.908,5738.18,83613.48,7328.4756,1016.4776,901.714,7328.4756,2688.7472,4951.2296,4361.0168,1721.454,1491.9268,836.1348,950.8984,934.5036,83613.48,868.9244,967.2932
1314184,CHEMILUM ASSAY NOS,82397,193.31,2/6/2022,40.5951,67.6585,985.881,86.40957,11.98522,10.63205,86.40957,31.70284,58.37962,51.42046,20.29755,17.59121,9.85881,11.21198,11.01867,985.881,10.24543,11.40529
1314521,VITAMIN A,84590,236.75,2/6/2022,49.7175,82.8625,1207.425,105.82725,14.6785,13.02125,105.82725,38.827,71.4985,62.9755,24.85875,21.54425,12.07425,13.7315,13.49475,1207.425,12.54775,13.96825
1631505,CT-UPPER EXT W BI,73201,19311.8,2/6/2022,4055.478,6759.13,98490.18,8632.3746,1197.3316,1062.149,8632.3746,3167.1352,5832.1636,5136.9388,2027.739,1757.3738,984.9018,1120.0844,1100.7726,98490.18,1023.5254,1139.3962
1110806,OR LEV 6 INI 15 MIN,SURG,10273.56,2/6/2022,2157.4476,3595.746,52395.156,4592.28132,636.96072,565.0458,4592.28132,1684.86384,3102.61512,2732.76696,1078.7238,934.89396,523.95156,595.86648,585.59292,52395.156,544.49868,606.14004
7211170,HYDROCORT 10MG TAB,,4,2/6/2022,0.84,1.4,20.4,1.788,0.248,0.22,1.788,0.656,1.208,1.064,0.42,0.364,0.204,0.232,0.228,20.4,0.212,0.236
1219197,BUTORPH10MG/MLNS2.5M,,255,2/6/2022,53.55,89.25,1300.5,113.985,15.81,14.025,113.985,41.82,77.01,67.83,26.775,23.205,13.005,14.79,14.535,1300.5,13.515,15.045
1218658,CLARITHRO 125/5 50ML,,130.5,2/6/2022,27.405,45.675,665.55,58.3335,8.091,7.1775,58.3335,21.402,39.411,34.713,13.7025,11.8755,6.6555,7.569,7.4385,665.55,6.9165,7.6995
1213383,PEG-KCL-NAB/CL240G/4,,90,2/6/2022,18.9,31.5,459,40.23,5.58,4.95,40.23,14.76,27.18,23.94,9.45,8.19,4.59,5.22,5.13,459,4.77,5.31
1314637,PART AGGLUT. TITER,86406,91.22,2/6/2022,19.1562,31.927,465.222,40.77534,5.65564,5.0171,40.77534,14.96008,27.54844,24.26452,9.5781,8.30102,4.65222,5.29076,5.19954,465.222,4.83466,5.38198
1210061,ROTIGOT 4MG/24HR PTC,,221,2/6/2022,46.41,77.35,1127.1,98.787,13.702,12.155,98.787,36.244,66.742,58.786,23.205,20.111,11.271,12.818,12.597,1127.1,11.713,13.039
1215054,TRANEX AC1GM-.7%100M,,240,2/6/2022,50.4,84,1224,107.28,14.88,13.2,107.28,39.36,72.48,63.84,25.2,21.84,12.24,13.92,13.68,1224,12.72,14.16
1217119,THEOPHY 5.33MG/ML 15,,24.5,2/6/2022,5.145,8.575,124.95,10.9515,1.519,1.3475,10.9515,4.018,7.399,6.517,2.5725,2.2295,1.2495,1.421,1.3965,124.95,1.2985,1.4455
7211731,H-COD7.5/APAP325MGTB,,3.7,2/6/2022,0.777,1.295,18.87,1.6539,0.2294,0.2035,1.6539,0.6068,1.1174,0.9842,0.3885,0.3367,0.1887,0.2146,0.2109,18.87,0.1961,0.2183
1321059,CHROMOSOME ANAL15-20,88262,1196.23,2/6/2022,251.2083,418.6805,6100.773,534.71481,74.16626,65.79265,534.71481,196.18172,361.26146,318.19718,125.60415,108.85693,61.00773,69.38134,68.18511,6100.773,63.40019,70.57757
7211438,RISPERDONE 0.5MG TAB,,3.3,2/6/2022,0.693,1.155,16.83,1.4751,0.2046,0.1815,1.4751,0.5412,0.9966,0.8778,0.3465,0.3003,0.1683,0.1914,0.1881,16.83,0.1749,0.1947
1621555,US-EXT VEINS DPLX WC,93970,5451.18,2/6/2022,1144.7478,1907.913,27801.018,2436.67746,337.97316,299.8149,2436.67746,893.99352,1646.25636,1450.01388,572.3739,496.05738,278.01018,316.16844,310.71726,27801.018,288.91254,321.61962
1612459,LE-HIP PV BI3OR4V CR,73522,1153.33,2/6/2022,242.1993,403.6655,5881.983,515.53851,71.50646,63.43315,515.53851,189.14612,348.30566,306.78578,121.09965,104.95303,58.81983,66.89314,65.73981,5881.983,61.12649,68.04647
1218342,HOMATROP HBR2%OS 5ML,,314,2/6/2022,65.94,109.9,1601.4,140.358,19.468,17.27,140.358,51.496,94.828,83.524,32.97,28.574,16.014,18.212,17.898,1601.4,16.642,18.526
1314093,COMPATIB TEST AHG,86922,887.81,2/6/2022,186.4401,310.7335,4527.831,396.85107,55.04422,48.82955,396.85107,145.60084,268.11862,236.15746,93.22005,80.79071,45.27831,51.49298,50.60517,4527.831,47.05393,52.38079
1061698,S-INSRT HRT ALRM SYS,SURG,12725.21,2/6/2022,2672.2941,4453.8235,64898.571,5688.16887,788.96302,699.88655,5688.16887,2086.93444,3843.01342,3384.90586,1336.14705,1157.99411,648.98571,738.06218,725.33697,64898.571,674.43613,750.78739
1217877,POTASS CHL 8MEQ CRCP,,4.8,2/6/2022,1.008,1.68,24.48,2.1456,0.2976,0.264,2.1456,0.7872,1.4496,1.2768,0.504,0.4368,0.2448,0.2784,0.2736,24.48,0.2544,0.2832
1670238,CT-LUMB SPINE W,72132,9210.91,2/6/2022,1934.2911,3223.8185,46975.641,4117.27677,571.07642,506.60005,4117.27677,1510.58924,2781.69482,2450.10206,967.14555,838.19281,469.75641,534.23278,525.02187,46975.641,488.17823,543.44369
7211095,AMOX 125MG/5ML 5MLUD,,9.5,2/6/2022,1.995,3.325,48.45,4.2465,0.589,0.5225,4.2465,1.558,2.869,2.527,0.9975,0.8645,0.4845,0.551,0.5415,48.45,0.5035,0.5605
1214827,RITUXIMAB 10MG INJ,J9312,369.3,2/6/2022,77.553,129.255,1883.43,165.0771,22.8966,20.3115,165.0771,60.5652,111.5286,98.2338,38.7765,33.6063,18.8343,21.4194,21.0501,1883.43,19.5729,21.7887
1211168,METHYLPRED 40MG INJ,J2920,20,2/6/2022,4.2,7,102,8.94,1.24,1.1,8.94,3.28,6.04,5.32,2.1,1.82,1.02,1.16,1.14,102,1.06,1.18
2811227,GA67 GALLIUM/MCI,A9556,3553.94,2/6/2022,746.3274,1243.879,18125.094,1588.61118,220.34428,195.4667,1588.61118,582.84616,1073.28988,945.34804,373.1637,323.40854,181.25094,206.12852,202.57458,18125.094,188.35882,209.68246
1218872,INDAPAMIDE 1.25MG TB,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1061566,IC-PRQ DE CR STNT AR,C9602,89470.65,2/6/2022,18788.8365,31314.7275,456300.315,39993.38055,5547.1803,4920.88575,39993.38055,14673.1866,27020.1363,23799.1929,9394.41825,8141.82915,4563.00315,5189.2977,5099.82705,456300.315,4741.94445,5278.76835
7210245,BUPRENORPHI 2MG SLTB,,30.5,2/6/2022,6.405,10.675,155.55,13.6335,1.891,1.6775,13.6335,5.002,9.211,8.113,3.2025,2.7755,1.5555,1.769,1.7385,155.55,1.6165,1.7995
1314731,THYROGLOBULIN AB,86800,736.31,2/6/2022,154.6251,257.7085,3755.181,329.13057,45.65122,40.49705,329.13057,120.75484,222.36562,195.85846,77.31255,67.00421,37.55181,42.70598,41.96967,3755.181,39.02443,43.44229
1314202,COCAINE MS,80353,168.87,2/6/2022,35.4627,59.1045,861.237,75.48489,10.46994,9.28785,75.48489,27.69468,50.99874,44.91942,17.73135,15.36717,8.61237,9.79446,9.62559,861.237,8.95011,9.96333
1631525,CT-MAXILLOFACIAL WWO,70488,12291.89,2/6/2022,2581.2969,4302.1615,62688.639,5494.47483,762.09718,676.05395,5494.47483,2015.86996,3712.15078,3269.64274,1290.64845,1118.56199,626.88639,712.92962,700.63773,62688.639,651.47017,725.22151
1314050,THEOPHYLLINE,80198,644,2/6/2022,135.24,225.4,3284.4,287.868,39.928,35.42,287.868,105.616,194.488,171.304,67.62,58.604,32.844,37.352,36.708,3284.4,34.132,37.996
1413069,CATH URETERAL 3,C1758,743.15,2/6/2022,156.0615,260.1025,3790.065,332.18805,46.0753,40.87325,332.18805,121.8766,224.4313,197.6779,78.03075,67.62665,37.90065,43.1027,42.35955,3790.065,39.38695,43.84585
7210526,NITAZOXANIDE 500MGTB,,121.5,2/6/2022,25.515,42.525,619.65,54.3105,7.533,6.6825,54.3105,19.926,36.693,32.319,12.7575,11.0565,6.1965,7.047,6.9255,619.65,6.4395,7.1685
1314001,FFP THAWING,86927,215.57,2/6/2022,45.2697,75.4495,1099.407,96.35979,13.36534,11.85635,96.35979,35.35348,65.10214,57.34162,22.63485,19.61687,10.99407,12.50306,12.28749,1099.407,11.42521,12.71863
7212066,AZATHIOPRINE 50MG TB,J7500,3.3,2/6/2022,0.693,1.155,16.83,1.4751,0.2046,0.1815,1.4751,0.5412,0.9966,0.8778,0.3465,0.3003,0.1683,0.1914,0.1881,16.83,0.1749,0.1947
1061519,S-FEM POP REVAS STNT,SURG,99999.76,2/6/2022,20999.9496,34999.916,509998.776,44699.89272,6199.98512,5499.9868,44699.89272,16399.96064,30199.92752,26599.93616,10499.9748,9099.97816,5099.98776,5799.98608,5699.98632,509998.776,5299.98728,5899.98584
1212086,RISPERIDONE LA 0.5MG,J2794,108,2/6/2022,22.68,37.8,550.8,48.276,6.696,5.94,48.276,17.712,32.616,28.728,11.34,9.828,5.508,6.264,6.156,550.8,5.724,6.372
1314870,CULT TYP ADDED METHO,87158,43.44,2/6/2022,9.1224,15.204,221.544,19.41768,2.69328,2.3892,19.41768,7.12416,13.11888,11.55504,4.5612,3.95304,2.21544,2.51952,2.47608,221.544,2.30232,2.56296
1413261,STNT NONCOR TM W/O 4,C2617,5132.44,2/6/2022,1077.8124,1796.354,26175.444,2294.20068,318.21128,282.2842,2294.20068,841.72016,1549.99688,1365.22904,538.9062,467.05204,261.75444,297.68152,292.54908,26175.444,272.01932,302.81396
1110841,PAIN MGMT IN PROC L1,SURG,5070.53,2/6/2022,1064.8113,1774.6855,25859.703,2266.52691,314.37286,278.87915,2266.52691,831.56692,1531.30006,1348.76098,532.40565,461.41823,258.59703,294.09074,289.02021,25859.703,268.73809,299.16127
1315095,SCR FECAL OC BLD 1-3,G0328,129.78,2/6/2022,27.2538,45.423,661.878,58.01166,8.04636,7.1379,58.01166,21.28392,39.19356,34.52148,13.6269,11.80998,6.61878,7.52724,7.39746,661.878,6.87834,7.65702
1691181,IR-REM ENDO VENA CAV,37193,20549.29,2/6/2022,4315.3509,7192.2515,104801.379,9185.53263,1274.05598,1130.21095,9185.53263,3370.08356,6205.88558,5466.11114,2157.67545,1869.98539,1048.01379,1191.85882,1171.30953,104801.379,1089.11237,1212.40811
1631517,CT-HEAD WO,70450,8774.88,2/6/2022,1842.7248,3071.208,44751.888,3922.37136,544.04256,482.6184,3922.37136,1439.08032,2650.01376,2334.11808,921.3624,798.51408,447.51888,508.94304,500.16816,44751.888,465.06864,517.71792
1824965,DEBRDE LE 20SQCM PT,97597,562.55,2/6/2022,118.1355,196.8925,2869.005,251.45985,34.8781,30.94025,251.45985,92.2582,169.8901,149.6383,59.06775,51.19205,28.69005,32.6279,32.06535,2869.005,29.81515,33.19045
1061569,IC-PR DE CR RV CAB B,C9605,89470.65,2/6/2022,18788.8365,31314.7275,456300.315,39993.38055,5547.1803,4920.88575,39993.38055,14673.1866,27020.1363,23799.1929,9394.41825,8141.82915,4563.00315,5189.2977,5099.82705,456300.315,4741.94445,5278.76835
1215167,BARICITINIB 1MG TAB,,350,2/6/2022,73.5,122.5,1785,156.45,21.7,19.25,156.45,57.4,105.7,93.1,36.75,31.85,17.85,20.3,19.95,1785,18.55,20.65
7211790,RABIES VAC IM,90675,2365,2/6/2022,496.65,827.75,12061.5,1057.155,146.63,130.075,1057.155,387.86,714.23,629.09,248.325,215.215,120.615,137.17,134.805,12061.5,125.345,139.535
1314601,"FLUORESCENT AB,TITER",86256,496.85,2/6/2022,104.3385,173.8975,2533.935,222.09195,30.8047,27.32675,222.09195,81.4834,150.0487,132.1621,52.16925,45.21335,25.33935,28.8173,28.32045,2533.935,26.33305,29.31415
1219261,DIAZEPAM 1MG/MLOR 5M,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1120013,PACU LEV 3 EA ADD MN,,136.29,2/6/2022,28.6209,47.7015,695.079,60.92163,8.44998,7.49595,60.92163,22.35156,41.15958,36.25314,14.31045,12.40239,6.95079,7.90482,7.76853,695.079,7.22337,8.04111
1214834,EPOET ALF-EPBX 1000U,Q5106,144,2/6/2022,30.24,50.4,734.4,64.368,8.928,7.92,64.368,23.616,43.488,38.304,15.12,13.104,7.344,8.352,8.208,734.4,7.632,8.496
1523161,ADM COV2 VAC (M) 2ND,0012A,54.3,2/6/2022,11.403,19.005,276.93,24.2721,3.3666,2.9865,24.2721,8.9052,16.3986,14.4438,5.7015,4.9413,2.7693,3.1494,3.0951,276.93,2.8779,3.2037
1217035,BECAPLERM.01%GL 15GM,,5637.5,2/6/2022,1183.875,1973.125,28751.25,2519.9625,349.525,310.0625,2519.9625,924.55,1702.525,1499.575,591.9375,513.0125,287.5125,326.975,321.3375,28751.25,298.7875,332.6125
282809,CAR SE-BED TST AD 30,94781,122.72,2/6/2022,25.7712,42.952,625.872,54.85584,7.60864,6.7496,54.85584,20.12608,37.06144,32.64352,12.8856,11.16752,6.25872,7.11776,6.99504,625.872,6.50416,7.24048
1219093,ZONISAMIDE 100MG CAP,,22,2/6/2022,4.62,7.7,112.2,9.834,1.364,1.21,9.834,3.608,6.644,5.852,2.31,2.002,1.122,1.276,1.254,112.2,1.166,1.298
1670700,IR-ARTHROGM SHLDR DR,73040,6353.1,2/6/2022,1334.151,2223.585,32400.81,2839.8357,393.8922,349.4205,2839.8357,1041.9084,1918.6362,1689.9246,667.0755,578.1321,324.0081,368.4798,362.1267,32400.81,336.7143,374.8329
1612169,UE-HUMERUS CR,73060,2167.66,2/6/2022,455.2086,758.681,11055.066,968.94402,134.39492,119.2213,968.94402,355.49624,654.63332,576.59756,227.6043,197.25706,110.55066,125.72428,123.55662,11055.066,114.88598,127.89194
1314667,"CMV AB, IGM",86645,431.14,2/6/2022,90.5394,150.899,2198.814,192.71958,26.73068,23.7127,192.71958,70.70696,130.20428,114.68324,45.2697,39.23374,21.98814,25.00612,24.57498,2198.814,22.85042,25.43726
1212135,PEN G BENZ INJ 100K,J0561,64.5,2/6/2022,13.545,22.575,328.95,28.8315,3.999,3.5475,28.8315,10.578,19.479,17.157,6.7725,5.8695,3.2895,3.741,3.6765,328.95,3.4185,3.8055
7211357,STER WATER IRR1000ML,,16,2/6/2022,3.36,5.6,81.6,7.152,0.992,0.88,7.152,2.624,4.832,4.256,1.68,1.456,0.816,0.928,0.912,81.6,0.848,0.944
1913286,ADM COV2 VAC (P) 2ND,0002A,54.3,2/6/2022,11.403,19.005,276.93,24.2721,3.3666,2.9865,24.2721,8.9052,16.3986,14.4438,5.7015,4.9413,2.7693,3.1494,3.0951,276.93,2.8779,3.2037
125164,R&B ISOLATION,,4969.54,2/6/2022,1043.6034,1739.339,25344.654,2221.38438,308.11148,273.3247,2221.38438,815.00456,1500.80108,1321.89764,521.8017,452.22814,253.44654,288.23332,283.26378,25344.654,263.38562,293.20286
1217060,BISACODYL 10MG SUPP,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1218162,PERPHENAZINE 2MG TAB,,4.8,2/6/2022,1.008,1.68,24.48,2.1456,0.2976,0.264,2.1456,0.7872,1.4496,1.2768,0.504,0.4368,0.2448,0.2784,0.2736,24.48,0.2544,0.2832
1061581,IR-ANG CRT EXT CC UN,36222,45312.81,2/6/2022,9515.6901,15859.4835,231095.331,20254.82607,2809.39422,2492.20455,20254.82607,7431.30084,13684.46862,12053.20746,4757.84505,4123.46571,2310.95331,2628.14298,2582.83017,231095.331,2401.57893,2673.45579
1612156,SP-SI JNTS 3VPLUS CR,72202,1424.83,2/6/2022,299.2143,498.6905,7266.633,636.89901,88.33946,78.36565,636.89901,233.67212,430.29866,379.00478,149.60715,129.65953,72.66633,82.64014,81.21531,7266.633,75.51599,84.06497
1217370,CYCLOBENZAPRINE 10MG,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1061423,IR-VENACAVAGRAM SUP,75827,7218.64,2/6/2022,1515.9144,2526.524,36815.064,3226.73208,447.55568,397.0252,3226.73208,1183.85696,2180.02928,1920.15824,757.9572,656.89624,368.15064,418.68112,411.46248,36815.064,382.58792,425.89976
1212114,CROTALID POLY IM 1GM,J0840,20325,2/6/2022,4268.25,7113.75,103657.5,9085.275,1260.15,1117.875,9085.275,3333.3,6138.15,5406.45,2134.125,1849.575,1036.575,1178.85,1158.525,103657.5,1077.225,1199.175
1217010,ASPIRIN 81MG CHEW,,1,2/6/2022,0.21,0.35,5.1,0.447,0.062,0.055,0.447,0.164,0.302,0.266,0.105,0.091,0.051,0.058,0.057,5.1,0.053,0.059
1214839,BUPRE12-NALO3MG SLFM,,65,2/6/2022,13.65,22.75,331.5,29.055,4.03,3.575,29.055,10.66,19.63,17.29,6.825,5.915,3.315,3.77,3.705,331.5,3.445,3.835
1217428,HYDROCORTISON 5MG TB,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
7210179,SOD BICARB 650MG TAB,,0.3,2/6/2022,0.063,0.105,1.53,0.1341,0.0186,0.0165,0.1341,0.0492,0.0906,0.0798,0.0315,0.0273,0.0153,0.0174,0.0171,1.53,0.0159,0.0177
1814946,IONTOPHOR-15 MIN PT,97033,220.46,2/6/2022,46.2966,77.161,1124.346,98.54562,13.66852,12.1253,98.54562,36.15544,66.57892,58.64236,23.1483,20.06186,11.24346,12.78668,12.56622,1124.346,11.68438,13.00714
1218268,SELEGILINE 5MG CAP,,13.5,2/6/2022,2.835,4.725,68.85,6.0345,0.837,0.7425,6.0345,2.214,4.077,3.591,1.4175,1.2285,0.6885,0.783,0.7695,68.85,0.7155,0.7965
1219874,AZTREONAM IV 2GM VL,,803.5,2/6/2022,168.735,281.225,4097.85,359.1645,49.817,44.1925,359.1645,131.774,242.657,213.731,84.3675,73.1185,40.9785,46.603,45.7995,4097.85,42.5855,47.4065
1670181,MRA-HEAD WO,70544,8755.88,2/6/2022,1838.7348,3064.558,44654.988,3913.87836,542.86456,481.5734,3913.87836,1435.96432,2644.27576,2329.06408,919.3674,796.78508,446.54988,507.84104,499.08516,44654.988,464.06164,516.59692
1219091,DIAZEPAM 2.5MG PEDKT,,2347,2/6/2022,492.87,821.45,11969.7,1049.109,145.514,129.085,1049.109,384.908,708.794,624.302,246.435,213.577,119.697,136.126,133.779,11969.7,124.391,138.473
7212116,BENZTROPN MES 1MGINJ,J0515,330,2/6/2022,69.3,115.5,1683,147.51,20.46,18.15,147.51,54.12,99.66,87.78,34.65,30.03,16.83,19.14,18.81,1683,17.49,19.47
1331042,S-H RED BLD-UNIT,P9021,3365.51,2/6/2022,706.7571,1177.9285,17164.101,1504.38297,208.66162,185.10305,1504.38297,551.94364,1016.38402,895.22566,353.37855,306.26141,171.64101,195.19958,191.83407,17164.101,178.37203,198.56509
1061377,IR-INTRAVASC US INI,SURG,3500.72,2/6/2022,735.1512,1225.252,17853.672,1564.82184,217.04464,192.5396,1564.82184,574.11808,1057.21744,931.19152,367.5756,318.56552,178.53672,203.04176,199.54104,17853.672,185.53816,206.54248
215111,R&B GYN PRIVATE,,4969.54,2/6/2022,1043.6034,1739.339,25344.654,2221.38438,308.11148,273.3247,2221.38438,815.00456,1500.80108,1321.89764,521.8017,452.22814,253.44654,288.23332,283.26378,25344.654,263.38562,293.20286
1691126,IR-PLA DUOD JEJ TUBE,49441,4373.32,2/6/2022,918.3972,1530.662,22303.932,1954.87404,271.14584,240.5326,1954.87404,717.22448,1320.74264,1163.30312,459.1986,397.97212,223.03932,253.65256,249.27924,22303.932,231.78596,258.02588
1864907,SPLNT LNG ARM S-H OT,29105,538.66,2/6/2022,113.1186,188.531,2747.166,240.78102,33.39692,29.6263,240.78102,88.34024,162.67532,143.28356,56.5593,49.01806,27.47166,31.24228,30.70362,2747.166,28.54898,31.78094
1211183,CIPROFLOXAC 200MG IV,J0744,137.5,2/6/2022,28.875,48.125,701.25,61.4625,8.525,7.5625,61.4625,22.55,41.525,36.575,14.4375,12.5125,7.0125,7.975,7.8375,701.25,7.2875,8.1125
1670701,UE-AC JTS BILAT DR,73050,1139.21,2/6/2022,239.2341,398.7235,5809.971,509.22687,70.63102,62.65655,509.22687,186.83044,344.04142,303.02986,119.61705,103.66811,58.09971,66.07418,64.93497,5809.971,60.37813,67.21339
